demand_elec.fix,demand_heat.fix,elec_net_dyn.emission_factor,elec_net_dyn.variable_costs,t_wp_A_W70.eff_out_1,t_wp_A_W70.max,pv.fix
141.149007,1076.727298,0.231,0.15,1.87,0.319826977,0
238.7140434,1073.219045,0.214,0.15,1.99,0.315236582,0.003957192
282.308716,1066.854752,0.196,0.15,2.11,0.310646186,0.026880179
278.0942875,1028.929009,0.183,0.15,2.14,0.309498588,0.060561515
264.222354,994.3342143,0.171,0.15,2.23,0.306055791,0.072506844
229.7758077,966.5897832,0.169,0.15,2.26,0.304908192,0.081834277
191.5674512,947.3203706,0.174,0.15,2.2,0.30720339,0.058724007
184.6805791,935.6401465,0.177,0.15,2.23,0.306055791,0.044631871
206.1399274,921.5198303,0.191,0.15,2.23,0.306055791,0.021863107
195.6263632,905.6110802,0.194,0.15,2.2,0.30720339,0
175.303878,889.11888,0.189,0.15,2.05,0.312941384,0
187.0502851,898.8192499,0.188,0.15,2.08,0.311793785,0
187.0755075,897.9117478,0.192,0.15,2.05,0.312941384,0
151.8099405,893.7513563,0.196,0.15,1.99,0.315236582,0
132.3239953,920.3736603,0.199,0.15,1.75,0.324417373,0
116.7478065,964.7892271,0.193,0.15,1.9,0.318679379,0
99.89417079,1001.161362,0.197,0.15,1.84,0.320974576,0
76.87707706,1035.828014,0.215,0.15,1.6,0.330155367,0
63.70235852,1058.321074,0.223,0.15,1.6,0.330155367,0
59.68599537,1071.899645,0.233,0.15,1.6,0.330155367,0
58.77591721,1072.987425,0.234,0.15,1.66,0.327860169,0
59.74466118,1062.71496,0.235,0.15,1.84,0.320974576,0
67.37922036,1062.597497,0.229,0.15,1.66,0.327860169,0
89.78639795,1079.399048,0.225,0.15,1.69,0.326712571,0
148.3761277,1105.095284,0.215,0.15,1.72,0.325564972,0
261.5027575,1114.803051,0.199,0.15,1.78,0.323269774,0.004515898
311.2847658,1130.614603,0.192,0.15,1.87,0.319826977,0.105164031
302.4182836,1113.744802,0.184,0.15,2.02,0.314088983,0.115466657
303.2728767,1064.438591,0.181,0.15,2.05,0.312941384,0.14206289
269.2765897,1015.4537,0.188,0.15,2.11,0.310646186,0.154280748
220.4144712,995.8744029,0.183,0.15,2.14,0.309498588,0.133254699
205.0586693,1004.528215,0.177,0.15,2.26,0.304908192,0.071155604
232.8284879,1033.349205,0.17,0.15,2.11,0.310646186,0.055558538
230.5041853,960.7639058,0.164,0.15,1.63,0.329007768,0
199.7975616,933.6706889,0.163,0.15,1.48,0.334745763,0
169.7109545,923.5594722,0.162,0.15,1.24,0.343926554,0
150.2670496,938.1218892,0.163,0.15,1.21,0.345074153,0
137.3886268,964.8216698,0.164,0.15,1.09,0.349664548,0
130.1014404,1013.030341,0.174,0.15,1.03,0.351959746,0
113.825851,1072.855454,0.176,0.15,1.12,0.348516949,0
98.29148809,1124.920585,0.178,0.15,1.15,0.34736935,0
82.44498089,1156.213045,0.181,0.15,1.06,0.350812147,0
75.98256141,1171.918203,0.143,0.15,1.09,0.349664548,0
68.02438843,1183.392717,0.134,0.15,1,0.353107345,0
65.01793191,1193.752676,0.135,0.15,1,0.353107345,0
72.04642056,1204.976018,0.132,0.15,1,0.353107345,0
84.64410297,1223.252603,0.14,0.15,1,0.353107345,0
97.51372965,1251.525492,0.174,0.15,1,0.353107345,0
95.10284116,1287.330422,0.173,0.15,1,0.353107345,0
100.1396535,1284.571643,0.177,0.15,1,0.353107345,0.002690241
107.7657233,1278.979913,0.174,0.15,1,0.353107345,0.026038496
105.8342706,1237.258154,0.167,0.15,1,0.353107345,0.086830785
96.58402091,1198.324664,0.166,0.15,1,0.353107345,0.107252291
76.96624863,1169.787932,0.167,0.15,1,0.353107345,0.101945099
69.34260286,1158.140318,0.174,0.15,1,0.353107345,0.073249256
73.40348611,1160.33825,0.186,0.15,1,0.353107345,0.042059301
84.42798072,1163.655456,0.201,0.15,1,0.353107345,0.014772423
91.93704236,1163.707634,0.202,0.15,1,0.353107345,0
110.1671465,1161.843016,0.199,0.15,1,0.353107345,0
156.7406449,1184.883123,0.198,0.15,1,0.353107345,0
174.2651103,1194.890774,0.204,0.15,1,0.353107345,0
147.6035798,1195.884331,0.214,0.15,1,0.353107345,0
129.4149706,1222.493529,0.223,0.15,1,0.353107345,0
115.4689383,1269.096723,0.257,0.15,1,0.353107345,0
100.8553892,1302.617534,0.257,0.15,1,0.353107345,0
76.34479707,1326.510857,0.243,0.15,1,0.353107345,0
62.54138803,1334.732238,0.239,0.15,1,0.353107345,0
59.45835725,1334.758603,0.23,0.15,1,0.353107345,0
58.68369896,1327.404859,0.17,0.15,1,0.353107345,0
56.7104609,1312.045506,0.139,0.15,1,0.353107345,0
56.45042597,1291.267056,0.09,0.15,1,0.353107345,0
59.24667333,1276.996188,0.073,0.15,1,0.353107345,0
73.44092177,1295.618848,0.071,0.15,1,0.353107345,0
88.04372521,1365.453069,0.074,0.15,1,0.353107345,0.0056269
103.5002775,1434.86534,0.073,0.15,1,0.353107345,0.045185238
121.156773,1361.618992,0.069,0.15,1.18,0.346221751,0.038715058
125.5617344,1309.996168,0.068,0.15,1.51,0.333598164,0.057034194
143.9557209,1269.709731,0.042,0.15,1.78,0.323269774,0.182434149
144.2307848,1162.155965,0.043,0.15,1.81,0.322122175,0.15013869
133.4625107,1118.812024,0.047,0.15,1.6,0.330155367,0.090681179
132.6154355,1095.634536,0.049,0.15,1.36,0.339336158,0.020497884
123.4757647,1100.757737,0.049,0.15,1.09,0.349664548,0.001416605
103.8951573,1088.331867,0.046,0.15,1,0.353107345,0
101.7005998,1097.125488,0.042,0.15,1,0.353107345,0
119.4575017,1108.26183,0.042,0.15,1,0.353107345,0
146.3424965,1157.317984,0.044,0.15,1,0.353107345,0
132.2163718,1213.115666,0.037,0.15,1,0.353107345,0
91.44960679,1208.114713,0.007,0.15,1,0.353107345,0
75.82831205,1230.469625,0.006,0.15,1.06,0.350812147,0
74.69180542,1230.17957,0.006,0.15,1.12,0.348516949,0
74.21185014,1229.840564,0.006,0.15,1.33,0.340483757,0
68.20721158,1215.877764,0.006,0.15,1.63,0.329007768,0
65.53073645,1198.934342,0.006,0.15,1.63,0.329007768,0
72.09053635,1187.164869,0.006,0.15,1.63,0.329007768,0
85.96977703,1191.723446,0.006,0.15,1.66,0.327860169,0
103.2357832,1215.805718,0.006,0.15,1.63,0.329007768,0
141.149007,1252.817967,0.006,0.15,1.57,0.331302966,0
238.7140434,1250.626873,0.006,0.15,1.63,0.329007768,0.002031442
282.308716,1247.954953,0.006,0.15,1.72,0.325564972,0.017308933
278.0942875,1214.997001,0.007,0.15,1.72,0.325564972,0.037539443
264.222354,1187.279145,0.042,0.15,1.75,0.324417373,0.030978528
229.7758077,1164.224012,0.044,0.15,1.72,0.325564972,0.05144649
191.5674512,1144.960161,0.046,0.15,1.69,0.326712571,0.054957369
184.6805791,1133.232837,0.048,0.15,1.66,0.327860169,0.030864377
206.1399274,1120.530665,0.049,0.15,1.51,0.333598164,0.015310209
195.6263632,1105.139559,0.112,0.15,1.48,0.334745763,0.001526171
175.303878,1088.023503,0.173,0.15,1.36,0.339336158,0
187.0502851,1099.290859,0.189,0.15,1.24,0.343926554,0
187.0755075,1102.834795,0.194,0.15,1.12,0.348516949,0
151.8099405,1104.490225,0.201,0.15,1,0.353107345,0
132.4457713,1135.447119,0.208,0.15,1,0.353107345,0
118.975993,1182.894898,0.211,0.15,1,0.353107345,0
109.1779381,1214.973402,0.224,0.15,1,0.353107345,0
90.36680404,1229.681199,0.23,0.15,1.03,0.351959746,0
78.02041683,1222.938979,0.234,0.15,1.48,0.334745763,0
68.63235591,1206.825967,0.246,0.15,1.63,0.329007768,0
65.53073645,1188.641774,0.248,0.15,1.72,0.325564972,0
72.09053635,1175.545916,0.255,0.15,1.78,0.323269774,0
85.96977703,1180.276385,0.27,0.15,1.69,0.326712571,0
103.2357832,1205.589336,0.28,0.15,1.66,0.327860169,0
141.149007,1244.447497,0.289,0.15,1.57,0.331302966,0
238.7140434,1245.461983,0.282,0.15,1.51,0.333598164,0.004036339
282.308716,1247.043525,0.268,0.15,1.48,0.334745763,0.026735209
278.0942875,1215.429277,0.258,0.15,1.51,0.333598164,0.037183892
264.222354,1179.93127,0.255,0.15,1.54,0.332450565,0.063829331
229.7758077,1141.407769,0.26,0.15,1.57,0.331302966,0.112401343
191.5674512,1102.539109,0.263,0.15,1.54,0.332450565,0.140005762
184.6805791,1071.597791,0.276,0.15,1.6,0.330155367,0.097404838
206.1399274,1049.845921,0.284,0.15,1.63,0.329007768,0.023839985
195.6263632,1038.592751,0.28,0.15,1.42,0.33704096,0.001500097
175.303878,1033.197651,0.257,0.15,1.36,0.339336158,0
187.0502851,1059.472387,0.257,0.15,1.03,0.351959746,0
187.0755075,1073.893786,0.264,0.15,1.03,0.351959746,0
151.8099405,1081.201729,0.284,0.15,1,0.353107345,0
132.4457713,1110.465145,0.304,0.15,1,0.353107345,0
118.975993,1155.692595,0.317,0.15,1,0.353107345,0
109.1779381,1189.974647,0.318,0.15,1,0.353107345,0
90.36680404,1217.643049,0.347,0.15,1,0.353107345,0
78.02041683,1233.493822,0.353,0.15,1,0.353107345,0
68.63235591,1240.340504,0.36,0.15,1,0.353107345,0
65.53073645,1240.444716,0.356,0.15,1,0.353107345,0
72.09053635,1238.626099,0.357,0.15,1,0.353107345,0
85.96977703,1246.150108,0.334,0.15,1,0.353107345,0
103.2357832,1265.221324,0.341,0.15,1.12,0.348516949,0
141.149007,1288.794661,0.309,0.15,1.45,0.335893362,0
238.7140434,1271.57639,0.294,0.15,1.57,0.331302966,0.003803237
282.308716,1254.03739,0.278,0.15,1.72,0.325564972,0.02379622
278.0942875,1202.643764,0.283,0.15,2.02,0.314088983,0.042013333
264.222354,1152.758599,0.279,0.15,2.26,0.304908192,0.055237463
229.7758077,1110.908056,0.28,0.15,2.35,0.301465395,0.063814211
191.5674512,1080.346505,0.286,0.15,2.35,0.301465395,0.05207066
184.6805791,1061.887892,0.295,0.15,2.23,0.306055791,0.041194628
206.1399274,1042.79339,0.297,0.15,2.23,0.306055791,0.023797051
195.6263632,1021.521785,0.294,0.15,2.14,0.309498588,0.002091521
175.303878,996.3890454,0.314,0.15,2.11,0.310646186,0
187.0502851,995.8532927,0.322,0.15,2.14,0.309498588,0
187.0755075,982.5392905,0.294,0.15,2.17,0.308350989,0
151.8099405,962.5001155,0.318,0.15,2.26,0.304908192,0
132.4457713,971.8905931,0.338,0.15,2.23,0.306055791,0
118.975993,1002.864701,0.355,0.15,2.23,0.306055791,0
109.1779381,1025.93804,0.358,0.15,2.26,0.304908192,0
90.36680404,1043.486546,0.366,0.15,2.29,0.303760593,0
78.02041683,1051.416615,0.38,0.15,2.26,0.304908192,0
68.63235591,1053.728752,0.392,0.15,2.23,0.306055791,0
65.53073645,1051.93368,0.389,0.15,2.23,0.306055791,0
72.09053635,1052.00983,0.374,0.15,2.14,0.309498588,0
85.96977703,1067.66758,0.351,0.15,2.08,0.311793785,0
103.2357832,1104.981013,0.335,0.15,1.84,0.320974576,0
141.149007,1153.285048,0.307,0.15,1.75,0.324417373,0
238.7140434,1155.427862,0.287,0.15,1.69,0.326712571,0.005614876
282.308716,1145.745509,0.266,0.15,1.75,0.324417373,0.097885643
278.0942875,1097.714535,0.254,0.15,1.93,0.31753178,0.166374209
264.222354,1053.305609,0.246,0.15,2.11,0.310646186,0.134097883
229.7758077,1020.58969,0.247,0.15,2.08,0.311793785,0.093010583
191.5674512,1002.340161,0.248,0.15,2.11,0.310646186,0.065323089
184.6805791,997.9589711,0.258,0.15,2.02,0.314088983,0.038346288
206.1399274,992.5543365,0.266,0.15,2.02,0.314088983,0.015282019
195.6263632,984.8189338,0.261,0.15,1.81,0.322122175,0.001799097
175.303878,972.7487912,0.245,0.15,1.75,0.324417373,0
187.0502851,986.3391739,0.239,0.15,1.69,0.326712571,0
187.0755075,991.2095405,0.245,0.15,1.54,0.332450565,0
151.8099405,992.8504298,0.263,0.15,1.3,0.341631356,0
132.4457713,1020.002372,0.274,0.15,1.42,0.33704096,0
118.975993,1065.993918,0.269,0.15,1.33,0.340483757,0
109.1779381,1103.110149,0.259,0.15,1.24,0.343926554,0
90.36680404,1133.414831,0.268,0.15,1.24,0.343926554,0
78.02041683,1151.870638,0.283,0.15,1.21,0.345074153,0
68.63235591,1162.876711,0.271,0.15,1.18,0.346221751,0
65.53073645,1168.973971,0.264,0.15,1.12,0.348516949,0
72.09053635,1174.427954,0.257,0.15,1.09,0.349664548,0
85.96977703,1191.300461,0.252,0.15,1.09,0.349664548,0
103.2357832,1224.408785,0.229,0.15,1.12,0.348516949,0
141.149007,1269.405916,0.228,0.15,1,0.353107345,0
238.7140434,1274.639517,0.21,0.15,1.06,0.350812147,0.000922139
282.308716,1280.101287,0.198,0.15,1.06,0.350812147,0.018207815
278.0942875,1254.677283,0.187,0.15,1,0.353107345,0.054662854
264.222354,1233.831863,0.174,0.15,1.03,0.351959746,0.053304429
229.7758077,1219.747788,0.178,0.15,1,0.353107345,0.042392172
191.5674512,1208.761821,0.179,0.15,1,0.353107345,0.051961235
184.6805791,1202.549433,0.185,0.15,1,0.353107345,0.033583961
206.1399274,1190.306931,0.189,0.15,1,0.353107345,0.014388764
195.6263632,1173.011886,0.204,0.15,1,0.353107345,0.001782223
175.303878,1151.32929,0.193,0.15,1,0.353107345,0
187.0502851,1157.974428,0.192,0.15,1,0.353107345,0
187.0755075,1158.117105,0.193,0.15,1,0.353107345,0
151.8099405,1156.377241,0.198,0.15,1,0.353107345,0
132.3239953,1186.647857,0.213,0.15,1,0.353107345,0
116.7399914,1242.216044,0.218,0.15,1,0.353107345,0
99.87282691,1293.517358,0.231,0.15,1,0.353107345,0
76.55717501,1338.916892,0.229,0.15,1,0.353107345,0
63.24374847,1367.451756,0.245,0.15,1,0.353107345,0
59.40151181,1386.918444,0.255,0.15,1,0.353107345,0
58.26311266,1397.309726,0.263,0.15,1,0.353107345,0
59.70054538,1397.650175,0.266,0.15,1,0.353107345,0
66.0535463,1405.285342,0.259,0.15,1,0.353107345,0
84.06434441,1429.722759,0.275,0.15,1,0.353107345,0
102.3299618,1462.281513,0.286,0.15,1,0.353107345,0
122.9283676,1475.473277,0.276,0.15,1,0.353107345,0.03204465
136.741773,1480.598227,0.266,0.15,1,0.353107345,0.148033755
130.1582668,1443.09975,0.266,0.15,1,0.353107345,0.201522325
135.6345437,1368.431423,0.266,0.15,1,0.353107345,0.263559779
116.4670307,1294.056197,0.27,0.15,1,0.353107345,0.242176948
98.18962284,1252.836244,0.28,0.15,1,0.353107345,0.257032714
93.78157625,1245.000777,0.284,0.15,1,0.353107345,0.29600579
111.1165412,1265.58915,0.279,0.15,1,0.353107345,0.183119637
126.8148645,1190.355125,0.277,0.15,1,0.353107345,0.002343325
134.6608301,1171.83507,0.258,0.15,1,0.353107345,0
139.4013144,1178.918285,0.269,0.15,1,0.353107345,0
137.4566524,1215.365198,0.262,0.15,1,0.353107345,0
133.1822661,1260.612059,0.281,0.15,1,0.353107345,0
127.2165744,1320.525926,0.304,0.15,1,0.353107345,0
110.7540976,1391.439423,0.325,0.15,1,0.353107345,0
91.66230669,1456.726177,0.355,0.15,1,0.353107345,0
73.6736689,1499.497132,0.386,0.15,1,0.353107345,0
64.14432102,1522.214174,0.391,0.15,1,0.353107345,0
58.06462571,1538.121205,0.392,0.15,1,0.353107345,0
56.7872103,1555.543045,0.393,0.15,1,0.353107345,0
57.13969678,1566.36383,0.4,0.15,1,0.353107345,0
60.08293127,1550.779223,0.4,0.15,1,0.353107345,0
64.40021509,1547.148736,0.386,0.15,1,0.353107345,0
70.30346163,1566.067604,0.377,0.15,1,0.353107345,0
82.92672302,1620.457209,0.339,0.15,1,0.353107345,0.021889368
110.0844827,1709.610927,0.314,0.15,1,0.353107345,0.163178816
133.8931564,1756.822282,0.302,0.15,1,0.353107345,0.303652031
145.3871205,1569.374177,0.298,0.15,1,0.353107345,0.374640157
121.6123566,1330.808105,0.301,0.15,1,0.353107345,0.402080737
116.1931317,1196.213798,0.308,0.15,1,0.353107345,0.379671692
121.9999606,1130.879824,0.328,0.15,1,0.353107345,0.319633545
158.9682937,1100.820124,0.34,0.15,1,0.353107345,0.167872566
150.0849253,1079.720861,0.335,0.15,1,0.353107345,0.003106262
157.2101195,1092.720724,0.312,0.15,1,0.353107345,0
143.721936,1117.208545,0.296,0.15,1,0.353107345,0
124.3132768,1150.065708,0.3,0.15,1,0.353107345,0
114.008252,1195.510301,0.308,0.15,1,0.353107345,0
103.0768601,1275.418023,0.325,0.15,1,0.353107345,0
84.41389878,1352.400359,0.337,0.15,1,0.353107345,0
77.28693729,1403.642559,0.348,0.15,1,0.353107345,0
75.3447243,1440.772287,0.335,0.15,1,0.353107345,0
74.51832161,1467.345617,0.355,0.15,1,0.353107345,0
68.2013389,1479.173359,0.383,0.15,1,0.353107345,0
65.53073645,1477.976512,0.387,0.15,1,0.353107345,0
72.09053635,1469.06656,0.389,0.15,1,0.353107345,0
85.96977703,1465.686283,0.392,0.15,1,0.353107345,0
103.2357832,1479.364912,0.39,0.15,1,0.353107345,0
141.149007,1502.681235,0.384,0.15,1,0.353107345,0
238.7140434,1479.532366,0.366,0.15,1,0.353107345,0.020895911
282.308716,1446.430358,0.319,0.15,1,0.353107345,0.114225731
278.0942875,1376.926722,0.307,0.15,1,0.353107345,0.102783988
264.222354,1316.232744,0.303,0.15,1,0.353107345,0.063897215
229.7758077,1268.12072,0.297,0.15,1.09,0.349664548,0.06989631
191.5674512,1230.983322,0.295,0.15,1.12,0.348516949,0.066564465
184.6805791,1200.665113,0.296,0.15,1.21,0.345074153,0.088028821
206.1399274,1170.122242,0.296,0.15,1.27,0.342778955,0.04759121
195.6263632,1140.75305,0.3,0.15,1.39,0.338188559,0.007397738
175.303878,1114.513535,0.275,0.15,1.3,0.341631356,0
187.0502851,1118.602409,0.245,0.15,1.33,0.340483757,0
187.0755075,1113.808313,0.237,0.15,1.36,0.339336158,0
151.8099405,1105.185436,0.251,0.15,1.27,0.342778955,0
132.4457713,1124.562455,0.265,0.15,1.24,0.343926554,0
118.975993,1161.11895,0.28,0.15,1.27,0.342778955,0
109.1779381,1185.873501,0.281,0.15,1.48,0.334745763,0
90.36680404,1207.036646,0.28,0.15,1.36,0.339336158,0
78.02041683,1219.764738,0.284,0.15,1.3,0.341631356,0
68.63235591,1225.869024,0.275,0.15,1.27,0.342778955,0
65.53073645,1225.935351,0.27,0.15,1.24,0.343926554,0
72.09053635,1224.113011,0.267,0.15,1.24,0.343926554,0
85.96977703,1231.545227,0.245,0.15,1.36,0.339336158,0
103.2357832,1253.590284,0.241,0.15,1.45,0.335893362,0
141.149007,1286.291319,0.243,0.15,1.39,0.338188559,0
238.7140434,1276.206145,0.222,0.15,1.51,0.333598164,0.005188991
282.308716,1258.023427,0.213,0.15,1.66,0.327860169,0.040503674
278.0942875,1196.035004,0.212,0.15,1.96,0.316384181,0.085781355
264.222354,1128.29747,0.21,0.15,2.11,0.310646186,0.184077095
229.7758077,1063.470248,0.21,0.15,2.47,0.296875,0.263698359
191.5674512,1019.543017,0.21,0.15,2.35,0.301465395,0.114654853
184.6805791,1003.194357,0.214,0.15,2.11,0.310646186,0.042199995
206.1399274,996.542879,0.217,0.15,2.11,0.310646186,0.020047993
195.6263632,988.9911459,0.215,0.15,2.02,0.314088983,0.003601968
175.303878,976.0792523,0.205,0.15,1.99,0.315236582,0
187.0502851,988.0032573,0.203,0.15,1.9,0.318679379,0
187.0755075,988.2692603,0.207,0.15,1.81,0.322122175,0
151.8099405,982.8118259,0.219,0.15,1.75,0.324417373,0
132.4457713,1005.929737,0.23,0.15,1.66,0.327860169,0
118.975993,1049.574055,0.243,0.15,1.6,0.330155367,0
109.1779381,1084.699449,0.252,0.15,1.57,0.331302966,0
90.36680404,1113.522265,0.258,0.15,1.51,0.333598164,0
78.02041683,1130.259424,0.261,0.15,1.51,0.333598164,0
68.63235591,1139.399037,0.264,0.15,1.48,0.334745763,0
65.53073645,1143.997542,0.263,0.15,1.42,0.33704096,0
72.09053635,1149.341173,0.265,0.15,1.33,0.340483757,0
85.96977703,1166.54877,0.258,0.15,1.33,0.340483757,0
103.2357832,1200.526492,0.239,0.15,1.24,0.343926554,0
141.149007,1244.103547,0.231,0.15,1.24,0.343926554,0
238.7140434,1244.309905,0.213,0.15,1.24,0.343926554,0.004454554
282.308716,1234.716255,0.194,0.15,1.42,0.33704096,0.030127798
278.0942875,1183.972018,0.185,0.15,1.6,0.330155367,0.103557342
264.222354,1134.699185,0.177,0.15,1.63,0.329007768,0.166408851
229.7758077,1096.136402,0.172,0.15,1.69,0.326712571,0.155117102
191.5674512,1071.90889,0.18,0.15,1.66,0.327860169,0.063695782
184.6805791,1062.346047,0.184,0.15,1.66,0.327860169,0.040299537
206.1399274,1054.899719,0.191,0.15,1.57,0.331302966,0.021916916
195.6263632,1042.655327,0.203,0.15,1.6,0.330155367,0.003329964
175.303878,1024.676887,0.196,0.15,1.6,0.330155367,0
187.0502851,1031.312202,0.198,0.15,1.6,0.330155367,0
187.0755075,1026.774349,0.204,0.15,1.54,0.332450565,0
151.8099405,1016.007945,0.215,0.15,1.6,0.330155367,0
132.4457713,1034.75533,0.234,0.15,1.57,0.331302966,0
118.975993,1076.272966,0.239,0.15,1.48,0.334745763,0
109.1779381,1110.475868,0.252,0.15,1.45,0.335893362,0
90.36680404,1138.487267,0.258,0.15,1.39,0.338188559,0
78.02041683,1153.700535,0.266,0.15,1.45,0.335893362,0
68.63235591,1162.127589,0.263,0.15,1.36,0.339336158,0
65.53073645,1165.755519,0.26,0.15,1.33,0.340483757,0
72.09053635,1168.920945,0.268,0.15,1.27,0.342778955,0
85.96977703,1182.073329,0.265,0.15,1.3,0.341631356,0
103.2357832,1209.441915,0.248,0.15,1.36,0.339336158,0
141.149007,1246.002769,0.245,0.15,1.42,0.33704096,0
238.7140434,1242.888859,0.227,0.15,1.45,0.335893362,0.003355181
282.308716,1240.018695,0.204,0.15,1.51,0.333598164,0.026904759
278.0942875,1207.226886,0.192,0.15,1.54,0.332450565,0.039823666
264.222354,1179.379408,0.182,0.15,1.57,0.331302966,0.046225254
229.7758077,1158.087124,0.175,0.15,1.57,0.331302966,0.050539385
191.5674512,1141.71556,0.168,0.15,1.54,0.332450565,0.046003031
184.6805791,1130.656521,0.179,0.15,1.54,0.332450565,0.040085835
206.1399274,1116.976539,0.19,0.15,1.42,0.33704096,0.023730457
195.6263632,1100.102627,0.207,0.15,1.39,0.338188559,0.004512633
175.303878,1080.454841,0.199,0.15,1.3,0.341631356,0
187.0502851,1085.370558,0.193,0.15,1.33,0.340483757,0
187.0755075,1077.615541,0.2,0.15,1.42,0.33704096,0
151.8099405,1064.93758,0.21,0.15,1.39,0.338188559,0
132.4457713,1081.774152,0.227,0.15,1.33,0.340483757,0
118.975993,1118.401357,0.237,0.15,1.39,0.338188559,0
109.1779381,1146.232217,0.257,0.15,1.45,0.335893362,0
90.36680404,1169.007852,0.276,0.15,1.36,0.339336158,0
78.02041683,1180.238554,0.294,0.15,1.42,0.33704096,0
68.63235591,1184.092385,0.301,0.15,1.39,0.338188559,0
65.53073645,1182.970398,0.304,0.15,1.39,0.338188559,0
72.09053635,1182.81545,0.297,0.15,1.33,0.340483757,0
85.96977703,1193.869884,0.286,0.15,1.36,0.339336158,0
103.2357832,1219.794672,0.305,0.15,1.45,0.335893362,0
141.149007,1256.502209,0.294,0.15,1.42,0.33704096,0
238.7140434,1253.602886,0.323,0.15,1.42,0.33704096,0.007459797
282.308716,1250.148001,0.289,0.15,1.45,0.335893362,0.03692796
278.0942875,1215.736513,0.253,0.15,1.54,0.332450565,0.043274285
264.222354,1186.359986,0.236,0.15,1.6,0.330155367,0.042618791
229.7758077,1163.985881,0.24,0.15,1.63,0.329007768,0.043273825
191.5674512,1146.823135,0.246,0.15,1.63,0.329007768,0.037757368
184.6805791,1133.930438,0.26,0.15,1.66,0.327860169,0.034232363
206.1399274,1115.704926,0.283,0.15,1.66,0.327860169,0.02134465
195.6263632,1092.610854,0.339,0.15,1.63,0.329007768,0.004671839
175.303878,1066.581194,0.335,0.15,1.63,0.329007768,0
187.0502851,1067.780041,0.323,0.15,1.6,0.330155367,0
187.0755075,1058.387083,0.333,0.15,1.63,0.329007768,0
151.8099405,1044.271913,0.351,0.15,1.63,0.329007768,0
132.3239953,1059.548753,0.363,0.15,1.6,0.330155367,0
116.7399914,1095.882781,0.377,0.15,1.6,0.330155367,0
99.87282691,1122.466944,0.371,0.15,1.6,0.330155367,0
76.55717501,1141.184325,0.356,0.15,1.75,0.324417373,0
63.24374847,1147.230722,0.364,0.15,1.72,0.325564972,0
59.40151181,1147.293139,0.379,0.15,1.78,0.323269774,0
58.26311266,1140.216823,0.389,0.15,1.81,0.322122175,0
59.70054538,1125.1636,0.377,0.15,1.78,0.323269774,0
66.0535463,1117.557098,0.354,0.15,1.78,0.323269774,0
84.06434441,1125.250016,0.346,0.15,1.78,0.323269774,0
