elec_grid_buy.emission_factor,elec_grid_sell.emission_factor,elec_grid_buy.variable_costs,elec_grid_sell.variable_costs
0.274240341,-0.274240341,0.3,-0.06
0.276391643,-0.276391643,0.3,-0.06
0.279006375,-0.279006375,0.3,-0.06
0.287241595,-0.287241595,0.3,-0.06
0.301647299,-0.301647299,0.3,-0.06
0.321506008,-0.321506008,0.3,-0.06
0.335354667,-0.335354667,0.3,-0.06
0.339432556,-0.339432556,0.3,-0.06
0.34724435,-0.34724435,0.3,-0.06
0.3452833,-0.3452833,0.3,-0.06
0.351236737,-0.351236737,0.3,-0.06
0.371671498,-0.371671498,0.3,-0.06
0.403794398,-0.403794398,0.3,-0.06
0.432116534,-0.432116534,0.3,-0.06
0.435427572,-0.435427572,0.3,-0.06
0.43527456,-0.43527456,0.3,-0.06
0.434016316,-0.434016316,0.3,-0.06
0.425382214,-0.425382214,0.3,-0.06
0.426347852,-0.426347852,0.3,-0.06
0.415036249,-0.415036249,0.3,-0.06
0.40474833,-0.40474833,0.3,-0.06
0.399936428,-0.399936428,0.3,-0.06
0.396187622,-0.396187622,0.3,-0.06
0.393112441,-0.393112441,0.3,-0.06
0.40285422,-0.40285422,0.3,-0.06
0.430254326,-0.430254326,0.3,-0.06
0.464926991,-0.464926991,0.3,-0.06
0.472185638,-0.472185638,0.3,-0.06
0.473407018,-0.473407018,0.3,-0.06
0.4616534,-0.4616534,0.3,-0.06
0.453739423,-0.453739423,0.3,-0.06
0.450862087,-0.450862087,0.3,-0.06
0.444691526,-0.444691526,0.3,-0.06
0.441286627,-0.441286627,0.3,-0.06
0.442041699,-0.442041699,0.3,-0.06
0.446930614,-0.446930614,0.3,-0.06
0.448815574,-0.448815574,0.3,-0.06
0.453271647,-0.453271647,0.3,-0.06
0.458170311,-0.458170311,0.3,-0.06
0.459925936,-0.459925936,0.3,-0.06
0.457134126,-0.457134126,0.3,-0.06
0.45498315,-0.45498315,0.3,-0.06
0.456453567,-0.456453567,0.3,-0.06
0.45334158,-0.45334158,0.3,-0.06
0.44950297,-0.44950297,0.3,-0.06
0.44087048,-0.44087048,0.3,-0.06
0.44320988,-0.44320988,0.3,-0.06
0.444245528,-0.444245528,0.3,-0.06
0.452993101,-0.452993101,0.3,-0.06
0.469417429,-0.469417429,0.3,-0.06
0.486702455,-0.486702455,0.3,-0.06
0.499079565,-0.499079565,0.3,-0.06
0.507336931,-0.507336931,0.3,-0.06
0.507710613,-0.507710613,0.3,-0.06
0.49714216,-0.49714216,0.3,-0.06
0.4822785,-0.4822785,0.3,-0.06
0.475750637,-0.475750637,0.3,-0.06
0.478038952,-0.478038952,0.3,-0.06
0.491832876,-0.491832876,0.3,-0.06
0.513242025,-0.513242025,0.3,-0.06
0.531659646,-0.531659646,0.3,-0.06
0.527711231,-0.527711231,0.3,-0.06
0.521384053,-0.521384053,0.3,-0.06
0.50784136,-0.50784136,0.3,-0.06
0.503134339,-0.503134339,0.3,-0.06
0.501883125,-0.501883125,0.3,-0.06
0.504647,-0.504647,0.3,-0.06
0.497478074,-0.497478074,0.3,-0.06
0.49038973,-0.49038973,0.3,-0.06
0.481095079,-0.481095079,0.3,-0.06
0.470844294,-0.470844294,0.3,-0.06
0.464540509,-0.464540509,0.3,-0.06
0.463090932,-0.463090932,0.3,-0.06
0.470176452,-0.470176452,0.3,-0.06
0.475817933,-0.475817933,0.3,-0.06
0.475610024,-0.475610024,0.3,-0.06
0.470498401,-0.470498401,0.3,-0.06
0.457938243,-0.457938243,0.3,-0.06
0.451626717,-0.451626717,0.3,-0.06
0.439114241,-0.439114241,0.3,-0.06
0.426365986,-0.426365986,0.3,-0.06
0.426757403,-0.426757403,0.3,-0.06
0.437147849,-0.437147849,0.3,-0.06
0.44776627,-0.44776627,0.3,-0.06
0.461877876,-0.461877876,0.3,-0.06
0.455558027,-0.455558027,0.3,-0.06
0.45375275,-0.45375275,0.3,-0.06
0.457180024,-0.457180024,0.3,-0.06
0.46691482,-0.46691482,0.3,-0.06
0.476085847,-0.476085847,0.3,-0.06
0.489407466,-0.489407466,0.3,-0.06
0.495463725,-0.495463725,0.3,-0.06
0.502201756,-0.502201756,0.3,-0.06
0.509150732,-0.509150732,0.3,-0.06
0.516875875,-0.516875875,0.3,-0.06
0.527160342,-0.527160342,0.3,-0.06
0.536996897,-0.536996897,0.3,-0.06
0.548935418,-0.548935418,0.3,-0.06
0.556176483,-0.556176483,0.3,-0.06
0.556032278,-0.556032278,0.3,-0.06
0.546124647,-0.546124647,0.3,-0.06
0.526573009,-0.526573009,0.3,-0.06
0.511515162,-0.511515162,0.3,-0.06
0.499296396,-0.499296396,0.3,-0.06
0.494618079,-0.494618079,0.3,-0.06
0.499608801,-0.499608801,0.3,-0.06
0.518410057,-0.518410057,0.3,-0.06
0.552386765,-0.552386765,0.3,-0.06
0.580416564,-0.580416564,0.3,-0.06
0.574146453,-0.574146453,0.3,-0.06
0.554608379,-0.554608379,0.3,-0.06
0.534844754,-0.534844754,0.3,-0.06
0.51610652,-0.51610652,0.3,-0.06
0.503034629,-0.503034629,0.3,-0.06
0.494413097,-0.494413097,0.3,-0.06
0.472963969,-0.472963969,0.3,-0.06
0.450450545,-0.450450545,0.3,-0.06
0.438982302,-0.438982302,0.3,-0.06
0.422358857,-0.422358857,0.3,-0.06
0.407416491,-0.407416491,0.3,-0.06
0.409992614,-0.409992614,0.3,-0.06
0.428761209,-0.428761209,0.3,-0.06
0.450245926,-0.450245926,0.3,-0.06
0.460116617,-0.460116617,0.3,-0.06
0.466816422,-0.466816422,0.3,-0.06
0.470425691,-0.470425691,0.3,-0.06
0.469388333,-0.469388333,0.3,-0.06
0.470756457,-0.470756457,0.3,-0.06
0.47378235,-0.47378235,0.3,-0.06
0.478211483,-0.478211483,0.3,-0.06
0.490676355,-0.490676355,0.3,-0.06
0.508496267,-0.508496267,0.3,-0.06
0.52710386,-0.52710386,0.3,-0.06
0.531921998,-0.531921998,0.3,-0.06
0.531677249,-0.531677249,0.3,-0.06
0.537520914,-0.537520914,0.3,-0.06
0.545530996,-0.545530996,0.3,-0.06
0.552212979,-0.552212979,0.3,-0.06
0.560379687,-0.560379687,0.3,-0.06
0.561159568,-0.561159568,0.3,-0.06
0.561329855,-0.561329855,0.3,-0.06
0.552003667,-0.552003667,0.3,-0.06
0.545732245,-0.545732245,0.3,-0.06
0.543137356,-0.543137356,0.3,-0.06
0.545098381,-0.545098381,0.3,-0.06
0.550327208,-0.550327208,0.3,-0.06
0.556508462,-0.556508462,0.3,-0.06
0.566333208,-0.566333208,0.3,-0.06
0.571255057,-0.571255057,0.3,-0.06
0.574030797,-0.574030797,0.3,-0.06
0.57156783,-0.57156783,0.3,-0.06
0.56554624,-0.56554624,0.3,-0.06
0.560654691,-0.560654691,0.3,-0.06
0.555534844,-0.555534844,0.3,-0.06
0.557734316,-0.557734316,0.3,-0.06
0.571032275,-0.571032275,0.3,-0.06
0.578422531,-0.578422531,0.3,-0.06
0.576855951,-0.576855951,0.3,-0.06
0.57802489,-0.57802489,0.3,-0.06
0.573167461,-0.573167461,0.3,-0.06
0.565776221,-0.565776221,0.3,-0.06
0.558615181,-0.558615181,0.3,-0.06
0.549782145,-0.549782145,0.3,-0.06
0.532550332,-0.532550332,0.3,-0.06
0.510018777,-0.510018777,0.3,-0.06
0.488972804,-0.488972804,0.3,-0.06
0.471077086,-0.471077086,0.3,-0.06
0.441029246,-0.441029246,0.3,-0.06
0.425615645,-0.425615645,0.3,-0.06
0.423313936,-0.423313936,0.3,-0.06
0.441380019,-0.441380019,0.3,-0.06
0.459507947,-0.459507947,0.3,-0.06
0.471812256,-0.471812256,0.3,-0.06
0.480105852,-0.480105852,0.3,-0.06
0.483357927,-0.483357927,0.3,-0.06
0.480535592,-0.480535592,0.3,-0.06
0.477598443,-0.477598443,0.3,-0.06
0.476480348,-0.476480348,0.3,-0.06
0.478734936,-0.478734936,0.3,-0.06
0.491408819,-0.491408819,0.3,-0.06
0.503770065,-0.503770065,0.3,-0.06
0.508133488,-0.508133488,0.3,-0.06
0.511833735,-0.511833735,0.3,-0.06
0.513095525,-0.513095525,0.3,-0.06
0.507206976,-0.507206976,0.3,-0.06
0.503260182,-0.503260182,0.3,-0.06
0.497036271,-0.497036271,0.3,-0.06
0.486226068,-0.486226068,0.3,-0.06
0.463866456,-0.463866456,0.3,-0.06
0.446418183,-0.446418183,0.3,-0.06
0.435277404,-0.435277404,0.3,-0.06
0.429873803,-0.429873803,0.3,-0.06
0.434112555,-0.434112555,0.3,-0.06
0.451944125,-0.451944125,0.3,-0.06
0.468939371,-0.468939371,0.3,-0.06
0.482738918,-0.482738918,0.3,-0.06
0.48004544,-0.48004544,0.3,-0.06
0.458025156,-0.458025156,0.3,-0.06
0.436924249,-0.436924249,0.3,-0.06
0.419500917,-0.419500917,0.3,-0.06
0.398176582,-0.398176582,0.3,-0.06
0.393608348,-0.393608348,0.3,-0.06
0.403787961,-0.403787961,0.3,-0.06
0.424717566,-0.424717566,0.3,-0.06
0.440791011,-0.440791011,0.3,-0.06
0.438075089,-0.438075089,0.3,-0.06
0.425844274,-0.425844274,0.3,-0.06
0.41856701,-0.41856701,0.3,-0.06
0.407648817,-0.407648817,0.3,-0.06
0.404840391,-0.404840391,0.3,-0.06
0.40087842,-0.40087842,0.3,-0.06
0.394311206,-0.394311206,0.3,-0.06
0.39460116,-0.39460116,0.3,-0.06
0.402555911,-0.402555911,0.3,-0.06
0.408410099,-0.408410099,0.3,-0.06
0.424486097,-0.424486097,0.3,-0.06
0.44204232,-0.44204232,0.3,-0.06
0.454882323,-0.454882323,0.3,-0.06
0.472941489,-0.472941489,0.3,-0.06
0.48192342,-0.48192342,0.3,-0.06
0.487070216,-0.487070216,0.3,-0.06
0.485029961,-0.485029961,0.3,-0.06
0.474204299,-0.474204299,0.3,-0.06
0.474256931,-0.474256931,0.3,-0.06
0.472709455,-0.472709455,0.3,-0.06
0.478069077,-0.478069077,0.3,-0.06
0.495724276,-0.495724276,0.3,-0.06
0.517037242,-0.517037242,0.3,-0.06
0.537334261,-0.537334261,0.3,-0.06
0.549894814,-0.549894814,0.3,-0.06
0.55372047,-0.55372047,0.3,-0.06
0.548622778,-0.548622778,0.3,-0.06
0.541329524,-0.541329524,0.3,-0.06
0.528149628,-0.528149628,0.3,-0.06
0.515877421,-0.515877421,0.3,-0.06
0.505869421,-0.505869421,0.3,-0.06
0.481940242,-0.481940242,0.3,-0.06
0.468655995,-0.468655995,0.3,-0.06
0.469740448,-0.469740448,0.3,-0.06
0.465585907,-0.465585907,0.3,-0.06
0.459682368,-0.459682368,0.3,-0.06
0.466594132,-0.466594132,0.3,-0.06
0.482323001,-0.482323001,0.3,-0.06
0.485478513,-0.485478513,0.3,-0.06
0.474819282,-0.474819282,0.3,-0.06
0.455855481,-0.455855481,0.3,-0.06
0.444757017,-0.444757017,0.3,-0.06
0.43410041,-0.43410041,0.3,-0.06
0.429977991,-0.429977991,0.3,-0.06
0.43710448,-0.43710448,0.3,-0.06
0.452908455,-0.452908455,0.3,-0.06
0.479567723,-0.479567723,0.3,-0.06
0.503579423,-0.503579423,0.3,-0.06
0.51147864,-0.51147864,0.3,-0.06
0.513221924,-0.513221924,0.3,-0.06
0.517782217,-0.517782217,0.3,-0.06
0.521103165,-0.521103165,0.3,-0.06
0.519568114,-0.519568114,0.3,-0.06
0.518155801,-0.518155801,0.3,-0.06
0.508601268,-0.508601268,0.3,-0.06
0.486189745,-0.486189745,0.3,-0.06
0.476843954,-0.476843954,0.3,-0.06
0.467223982,-0.467223982,0.3,-0.06
0.457243019,-0.457243019,0.3,-0.06
0.437804523,-0.437804523,0.3,-0.06
0.424831413,-0.424831413,0.3,-0.06
0.426215445,-0.426215445,0.3,-0.06
0.416734624,-0.416734624,0.3,-0.06
0.407465622,-0.407465622,0.3,-0.06
0.395045024,-0.395045024,0.3,-0.06
0.384448311,-0.384448311,0.3,-0.06
0.375739685,-0.375739685,0.3,-0.06
0.369989387,-0.369989387,0.3,-0.06
0.369123099,-0.369123099,0.3,-0.06
0.370947815,-0.370947815,0.3,-0.06
0.37424084,-0.37424084,0.3,-0.06
0.376559767,-0.376559767,0.3,-0.06
0.373802275,-0.373802275,0.3,-0.06
0.366672886,-0.366672886,0.3,-0.06
0.354914022,-0.354914022,0.3,-0.06
0.332988931,-0.332988931,0.3,-0.06
0.319230374,-0.319230374,0.3,-0.06
0.314730913,-0.314730913,0.3,-0.06
0.307370843,-0.307370843,0.3,-0.06
0.306969246,-0.306969246,0.3,-0.06
0.306003919,-0.306003919,0.3,-0.06
0.314003007,-0.314003007,0.3,-0.06
0.324368161,-0.324368161,0.3,-0.06
0.328255581,-0.328255581,0.3,-0.06
0.335782712,-0.335782712,0.3,-0.06
0.343639217,-0.343639217,0.3,-0.06
0.348873984,-0.348873984,0.3,-0.06
0.348849838,-0.348849838,0.3,-0.06
0.329362572,-0.329362572,0.3,-0.06
0.312184125,-0.312184125,0.3,-0.06
0.295429735,-0.295429735,0.3,-0.06
0.279851131,-0.279851131,0.3,-0.06
0.269047675,-0.269047675,0.3,-0.06
0.276211738,-0.276211738,0.3,-0.06
0.294771541,-0.294771541,0.3,-0.06
0.312660677,-0.312660677,0.3,-0.06
0.31459589,-0.31459589,0.3,-0.06
0.309583399,-0.309583399,0.3,-0.06
0.295113137,-0.295113137,0.3,-0.06
0.260325334,-0.260325334,0.3,-0.06
0.227967657,-0.227967657,0.3,-0.06
0.215972861,-0.215972861,0.3,-0.06
0.205381475,-0.205381475,0.3,-0.06
0.181500198,-0.181500198,0.3,-0.06
0.184560141,-0.184560141,0.3,-0.06
0.18593306,-0.18593306,0.3,-0.06
0.186946023,-0.186946023,0.3,-0.06
0.18642137,-0.18642137,0.3,-0.06
0.185696472,-0.185696472,0.3,-0.06
0.18585428,-0.18585428,0.3,-0.06
0.187588455,-0.187588455,0.3,-0.06
0.182623064,-0.182623064,0.3,-0.06
0.176289477,-0.176289477,0.3,-0.06
0.167300583,-0.167300583,0.3,-0.06
0.16401606,-0.16401606,0.3,-0.06
0.163781571,-0.163781571,0.3,-0.06
0.164480933,-0.164480933,0.3,-0.06
0.166522307,-0.166522307,0.3,-0.06
0.174430111,-0.174430111,0.3,-0.06
0.191803526,-0.191803526,0.3,-0.06
0.199690739,-0.199690739,0.3,-0.06
0.206141563,-0.206141563,0.3,-0.06
0.20666679,-0.20666679,0.3,-0.06
0.20596362,-0.20596362,0.3,-0.06
0.198759102,-0.198759102,0.3,-0.06
0.202224128,-0.202224128,0.3,-0.06
0.213404295,-0.213404295,0.3,-0.06
0.226053666,-0.226053666,0.3,-0.06
0.220264455,-0.220264455,0.3,-0.06
0.217764179,-0.217764179,0.3,-0.06
0.216050521,-0.216050521,0.3,-0.06
0.214284208,-0.214284208,0.3,-0.06
0.212735908,-0.212735908,0.3,-0.06
0.208700026,-0.208700026,0.3,-0.06
0.214550409,-0.214550409,0.3,-0.06
0.210728964,-0.210728964,0.3,-0.06
0.202698158,-0.202698158,0.3,-0.06
0.200133935,-0.200133935,0.3,-0.06
0.205025284,-0.205025284,0.3,-0.06
0.196485102,-0.196485102,0.3,-0.06
0.194497294,-0.194497294,0.3,-0.06
0.197727344,-0.197727344,0.3,-0.06
0.201971454,-0.201971454,0.3,-0.06
0.20177132,-0.20177132,0.3,-0.06
0.202233585,-0.202233585,0.3,-0.06
0.19998357,-0.19998357,0.3,-0.06
0.199968781,-0.199968781,0.3,-0.06
0.201536202,-0.201536202,0.3,-0.06
0.199889505,-0.199889505,0.3,-0.06
0.198035328,-0.198035328,0.3,-0.06
0.199736816,-0.199736816,0.3,-0.06
0.195138131,-0.195138131,0.3,-0.06
0.201888754,-0.201888754,0.3,-0.06
0.201994049,-0.201994049,0.3,-0.06
0.202624096,-0.202624096,0.3,-0.06
0.210511576,-0.210511576,0.3,-0.06
0.227465078,-0.227465078,0.3,-0.06
0.255957162,-0.255957162,0.3,-0.06
0.27503702,-0.27503702,0.3,-0.06
0.291251938,-0.291251938,0.3,-0.06
0.286808331,-0.286808331,0.3,-0.06
0.279858131,-0.279858131,0.3,-0.06
0.276655896,-0.276655896,0.3,-0.06
0.275100676,-0.275100676,0.3,-0.06
0.279305465,-0.279305465,0.3,-0.06
0.291269562,-0.291269562,0.3,-0.06
0.307066154,-0.307066154,0.3,-0.06
0.329776204,-0.329776204,0.3,-0.06
0.341242892,-0.341242892,0.3,-0.06
0.349380993,-0.349380993,0.3,-0.06
0.356269765,-0.356269765,0.3,-0.06
0.361805926,-0.361805926,0.3,-0.06
0.363768948,-0.363768948,0.3,-0.06
0.362472345,-0.362472345,0.3,-0.06
0.355862388,-0.355862388,0.3,-0.06
0.344941533,-0.344941533,0.3,-0.06
0.337260846,-0.337260846,0.3,-0.06
0.339066951,-0.339066951,0.3,-0.06
0.34084596,-0.34084596,0.3,-0.06
0.358799061,-0.358799061,0.3,-0.06
0.399663699,-0.399663699,0.3,-0.06
0.434503511,-0.434503511,0.3,-0.06
0.458155021,-0.458155021,0.3,-0.06
0.476900089,-0.476900089,0.3,-0.06
0.474186578,-0.474186578,0.3,-0.06
0.471749744,-0.471749744,0.3,-0.06
0.4655591,-0.4655591,0.3,-0.06
0.464172914,-0.464172914,0.3,-0.06
0.467950181,-0.467950181,0.3,-0.06
0.476665509,-0.476665509,0.3,-0.06
0.497579124,-0.497579124,0.3,-0.06
0.520117929,-0.520117929,0.3,-0.06
0.528875368,-0.528875368,0.3,-0.06
0.513375637,-0.513375637,0.3,-0.06
0.488051615,-0.488051615,0.3,-0.06
0.463891044,-0.463891044,0.3,-0.06
0.441529995,-0.441529995,0.3,-0.06
0.426855059,-0.426855059,0.3,-0.06
0.411167156,-0.411167156,0.3,-0.06
0.398209,-0.398209,0.3,-0.06
0.396503965,-0.396503965,0.3,-0.06
0.39194014,-0.39194014,0.3,-0.06
0.389703397,-0.389703397,0.3,-0.06
0.402378989,-0.402378989,0.3,-0.06
0.412732461,-0.412732461,0.3,-0.06
0.431978891,-0.431978891,0.3,-0.06
0.442409578,-0.442409578,0.3,-0.06
0.439813923,-0.439813923,0.3,-0.06
0.417369466,-0.417369466,0.3,-0.06
0.399306742,-0.399306742,0.3,-0.06
0.396584008,-0.396584008,0.3,-0.06
0.392178238,-0.392178238,0.3,-0.06
0.399530416,-0.399530416,0.3,-0.06
0.419872893,-0.419872893,0.3,-0.06
0.44677955,-0.44677955,0.3,-0.06
0.478896756,-0.478896756,0.3,-0.06
0.498410156,-0.498410156,0.3,-0.06
0.498811803,-0.498811803,0.3,-0.06
0.493759875,-0.493759875,0.3,-0.06
0.491371734,-0.491371734,0.3,-0.06
0.488350523,-0.488350523,0.3,-0.06
0.484460771,-0.484460771,0.3,-0.06
0.48527021,-0.48527021,0.3,-0.06
0.491567156,-0.491567156,0.3,-0.06
0.500308402,-0.500308402,0.3,-0.06
0.509624831,-0.509624831,0.3,-0.06
0.516426175,-0.516426175,0.3,-0.06
0.522446997,-0.522446997,0.3,-0.06
0.536685277,-0.536685277,0.3,-0.06
0.551186236,-0.551186236,0.3,-0.06
0.568734917,-0.568734917,0.3,-0.06
0.547008236,-0.547008236,0.3,-0.06
0.520606088,-0.520606088,0.3,-0.06
0.493373923,-0.493373923,0.3,-0.06
0.457587445,-0.457587445,0.3,-0.06
0.443608335,-0.443608335,0.3,-0.06
0.449573828,-0.449573828,0.3,-0.06
0.470127993,-0.470127993,0.3,-0.06
0.501254087,-0.501254087,0.3,-0.06
0.559606721,-0.559606721,0.3,-0.06
0.589360238,-0.589360238,0.3,-0.06
0.583061587,-0.583061587,0.3,-0.06
0.571957532,-0.571957532,0.3,-0.06
0.562653821,-0.562653821,0.3,-0.06
0.549352199,-0.549352199,0.3,-0.06
0.54426716,-0.54426716,0.3,-0.06
0.540596853,-0.540596853,0.3,-0.06
0.537693466,-0.537693466,0.3,-0.06
0.535500672,-0.535500672,0.3,-0.06
0.538534224,-0.538534224,0.3,-0.06
0.543597199,-0.543597199,0.3,-0.06
0.550751036,-0.550751036,0.3,-0.06
0.562333065,-0.562333065,0.3,-0.06
0.570311182,-0.570311182,0.3,-0.06
0.570543688,-0.570543688,0.3,-0.06
0.540778022,-0.540778022,0.3,-0.06
0.490224006,-0.490224006,0.3,-0.06
0.452883071,-0.452883071,0.3,-0.06
0.433692925,-0.433692925,0.3,-0.06
0.433591103,-0.433591103,0.3,-0.06
0.441784244,-0.441784244,0.3,-0.06
0.460898872,-0.460898872,0.3,-0.06
0.497250655,-0.497250655,0.3,-0.06
0.546390014,-0.546390014,0.3,-0.06
0.564835764,-0.564835764,0.3,-0.06
0.538767592,-0.538767592,0.3,-0.06
0.504571808,-0.504571808,0.3,-0.06
0.479345136,-0.479345136,0.3,-0.06
0.452751609,-0.452751609,0.3,-0.06
0.435607126,-0.435607126,0.3,-0.06
0.423663723,-0.423663723,0.3,-0.06
0.404068247,-0.404068247,0.3,-0.06
0.398658423,-0.398658423,0.3,-0.06
0.400601244,-0.400601244,0.3,-0.06
0.39322343,-0.39322343,0.3,-0.06
0.395625506,-0.395625506,0.3,-0.06
0.398439671,-0.398439671,0.3,-0.06
0.3986739,-0.3986739,0.3,-0.06
0.395264878,-0.395264878,0.3,-0.06
0.375215134,-0.375215134,0.3,-0.06
0.344121994,-0.344121994,0.3,-0.06
0.331387991,-0.331387991,0.3,-0.06
0.335782603,-0.335782603,0.3,-0.06
0.345351159,-0.345351159,0.3,-0.06
0.349163563,-0.349163563,0.3,-0.06
0.374764619,-0.374764619,0.3,-0.06
0.419851081,-0.419851081,0.3,-0.06
0.472932558,-0.472932558,0.3,-0.06
0.498519851,-0.498519851,0.3,-0.06
0.488764592,-0.488764592,0.3,-0.06
0.478775808,-0.478775808,0.3,-0.06
0.472441712,-0.472441712,0.3,-0.06
0.471257021,-0.471257021,0.3,-0.06
0.477440285,-0.477440285,0.3,-0.06
0.487584975,-0.487584975,0.3,-0.06
0.499909861,-0.499909861,0.3,-0.06
0.515214972,-0.515214972,0.3,-0.06
0.523634584,-0.523634584,0.3,-0.06
0.523155713,-0.523155713,0.3,-0.06
0.525239645,-0.525239645,0.3,-0.06
0.524139653,-0.524139653,0.3,-0.06
0.530015952,-0.530015952,0.3,-0.06
0.520824341,-0.520824341,0.3,-0.06
0.479844787,-0.479844787,0.3,-0.06
0.434557737,-0.434557737,0.3,-0.06
0.404634138,-0.404634138,0.3,-0.06
0.390372489,-0.390372489,0.3,-0.06
0.387487551,-0.387487551,0.3,-0.06
0.383511359,-0.383511359,0.3,-0.06
0.404010115,-0.404010115,0.3,-0.06
0.450559273,-0.450559273,0.3,-0.06
0.507157078,-0.507157078,0.3,-0.06
0.531176584,-0.531176584,0.3,-0.06
0.505883306,-0.505883306,0.3,-0.06
0.483250597,-0.483250597,0.3,-0.06
0.469559633,-0.469559633,0.3,-0.06
0.46014059,-0.46014059,0.3,-0.06
0.454036878,-0.454036878,0.3,-0.06
0.449453508,-0.449453508,0.3,-0.06
0.450877684,-0.450877684,0.3,-0.06
0.453158926,-0.453158926,0.3,-0.06
0.462241678,-0.462241678,0.3,-0.06
0.479604912,-0.479604912,0.3,-0.06
0.496167461,-0.496167461,0.3,-0.06
0.512237872,-0.512237872,0.3,-0.06
0.52247978,-0.52247978,0.3,-0.06
0.529132561,-0.529132561,0.3,-0.06
0.503494697,-0.503494697,0.3,-0.06
0.464312245,-0.464312245,0.3,-0.06
0.439110377,-0.439110377,0.3,-0.06
0.422985978,-0.422985978,0.3,-0.06
0.414391506,-0.414391506,0.3,-0.06
0.419702292,-0.419702292,0.3,-0.06
0.44052775,-0.44052775,0.3,-0.06
0.482191032,-0.482191032,0.3,-0.06
0.538317028,-0.538317028,0.3,-0.06
0.562673118,-0.562673118,0.3,-0.06
0.542918964,-0.542918964,0.3,-0.06
0.523287954,-0.523287954,0.3,-0.06
0.500709407,-0.500709407,0.3,-0.06
0.477225076,-0.477225076,0.3,-0.06
0.457560681,-0.457560681,0.3,-0.06
0.440909605,-0.440909605,0.3,-0.06
0.428157546,-0.428157546,0.3,-0.06
0.407925434,-0.407925434,0.3,-0.06
0.402896106,-0.402896106,0.3,-0.06
0.405800783,-0.405800783,0.3,-0.06
0.415743903,-0.415743903,0.3,-0.06
0.419434078,-0.419434078,0.3,-0.06
0.41688071,-0.41688071,0.3,-0.06
0.417163348,-0.417163348,0.3,-0.06
0.402696147,-0.402696147,0.3,-0.06
0.385037102,-0.385037102,0.3,-0.06
0.366017212,-0.366017212,0.3,-0.06
0.353787926,-0.353787926,0.3,-0.06
0.343575588,-0.343575588,0.3,-0.06
0.346598986,-0.346598986,0.3,-0.06
0.353021774,-0.353021774,0.3,-0.06
0.368399311,-0.368399311,0.3,-0.06
0.392220529,-0.392220529,0.3,-0.06
0.414699421,-0.414699421,0.3,-0.06
0.418630068,-0.418630068,0.3,-0.06
0.420934599,-0.420934599,0.3,-0.06
0.417137471,-0.417137471,0.3,-0.06
0.413683494,-0.413683494,0.3,-0.06
0.415349944,-0.415349944,0.3,-0.06
0.413091528,-0.413091528,0.3,-0.06
0.413594245,-0.413594245,0.3,-0.06
0.417550806,-0.417550806,0.3,-0.06
0.424137466,-0.424137466,0.3,-0.06
0.432133973,-0.432133973,0.3,-0.06
0.448576067,-0.448576067,0.3,-0.06
0.463276531,-0.463276531,0.3,-0.06
0.480034414,-0.480034414,0.3,-0.06
0.485733268,-0.485733268,0.3,-0.06
0.476944853,-0.476944853,0.3,-0.06
0.461214996,-0.461214996,0.3,-0.06
0.444239828,-0.444239828,0.3,-0.06
0.427464231,-0.427464231,0.3,-0.06
0.414207839,-0.414207839,0.3,-0.06
0.415032337,-0.415032337,0.3,-0.06
0.424220102,-0.424220102,0.3,-0.06
0.446948936,-0.446948936,0.3,-0.06
0.481815356,-0.481815356,0.3,-0.06
0.508009942,-0.508009942,0.3,-0.06
0.510267299,-0.510267299,0.3,-0.06
0.503826912,-0.503826912,0.3,-0.06
0.494998179,-0.494998179,0.3,-0.06
0.484491135,-0.484491135,0.3,-0.06
0.472453485,-0.472453485,0.3,-0.06
0.456884932,-0.456884932,0.3,-0.06
0.441921819,-0.441921819,0.3,-0.06
0.434683776,-0.434683776,0.3,-0.06
0.431473092,-0.431473092,0.3,-0.06
0.43145996,-0.43145996,0.3,-0.06
0.441370389,-0.441370389,0.3,-0.06
0.454487007,-0.454487007,0.3,-0.06
0.468682198,-0.468682198,0.3,-0.06
0.471766072,-0.471766072,0.3,-0.06
0.46093886,-0.46093886,0.3,-0.06
0.440924005,-0.440924005,0.3,-0.06
0.425362386,-0.425362386,0.3,-0.06
0.415546623,-0.415546623,0.3,-0.06
0.404165005,-0.404165005,0.3,-0.06
0.402186938,-0.402186938,0.3,-0.06
0.41840535,-0.41840535,0.3,-0.06
0.452465497,-0.452465497,0.3,-0.06
0.489472151,-0.489472151,0.3,-0.06
0.51138024,-0.51138024,0.3,-0.06
0.515129869,-0.515129869,0.3,-0.06
0.508854323,-0.508854323,0.3,-0.06
0.501974834,-0.501974834,0.3,-0.06
0.500835428,-0.500835428,0.3,-0.06
0.497156068,-0.497156068,0.3,-0.06
0.491259471,-0.491259471,0.3,-0.06
0.488018703,-0.488018703,0.3,-0.06
0.486085189,-0.486085189,0.3,-0.06
0.492416249,-0.492416249,0.3,-0.06
0.497160584,-0.497160584,0.3,-0.06
0.510364974,-0.510364974,0.3,-0.06
0.524394062,-0.524394062,0.3,-0.06
0.536511498,-0.536511498,0.3,-0.06
0.537433176,-0.537433176,0.3,-0.06
0.529265779,-0.529265779,0.3,-0.06
0.518117377,-0.518117377,0.3,-0.06
0.504268534,-0.504268534,0.3,-0.06
0.498472135,-0.498472135,0.3,-0.06
0.504346939,-0.504346939,0.3,-0.06
