weather.temperature,direkt_horizontal_W_m2,diffuse_horizontal_W_m2,global_horizontal_W_m2
-0.9,0,0,0
-1.1,0,0,0
-0.3,0,23,23
0.5,11,57,68
0.9,0,50,50
0.7,0,29,29
0.8,0,49,49
0.7,38,37,75
0.8,5,16,21
0.6,0,0,0
0.9,0,0,0
-0.3,0,0,0
0.2,0,0,0
-0.9,0,0,0
-1.4,0,0,0
-3,0,0,0
-1.4,0,0,0
-1.2,0,0,0
-0.8,0,0,0
-0.7,0,0,0
-0.7,0,0,0
-0.9,0,0,0
0.6,0,0,0
0.1,0,0,0
0.7,0,0,0
1,0,0,0
1.6,0,25,25
2.1,47,44,91
2.6,8,69,77
2.6,44,69,113
1.8,63,47,110
0.9,63,23,86
-0.6,18,11,29
-0.9,0,0,0
-2.2,0,0,0
-3.4,0,0,0
-2.9,0,0,0
-2.3,0,0,0
-4.9,0,0,0
-6.1,0,0,0
-6.6,0,0,0
-7.2,0,0,0
-7.3,0,0,0
-7.3,0,0,0
-7.7,0,0,0
-6.3,0,0,0
-6.3,0,0,0
-8,0,0,0
-5.4,0,0,0
-5.8,0,0,0
-4.3,0,21,21
-4.4,14,56,70
-2.4,50,66,116
-2.3,0,54,54
-2.1,3,59,62
-1.3,49,34,83
-0.5,0,6,6
-0.6,0,0,0
-0.3,0,0,0
-0.1,0,0,0
-0.1,0,0,0
0,0,0,0
0,0,0,0
-0.1,0,0,0
0,0,0,0
-0.7,0,0,0
-1.2,0,0,0
-1.5,0,0,0
-2,0,0,0
-1.6,0,0,0
-1.9,0,0,0
-2.7,0,0,0
-3.1,0,0,0
-2.4,0,0,0
-1.4,0,25,25
-0.8,30,59,89
-0.8,49,74,123
-0.8,40,80,120
-1.3,40,68,108
-1.3,15,47,62
-1.2,0,13,13
-1,0,0,0
-0.8,0,0,0
-0.6,0,0,0
-0.4,0,0,0
0.2,0,0,0
0.7,0,0,0
1,0,0,0
0.9,0,0,0
1.2,0,0,0
1.3,0,0,0
1.4,0,0,0
1,0,0,0
1.2,0,0,0
1.3,0,0,0
1.1,0,0,0
1.5,0,0,0
2.1,0,0,0
2.4,0,9,9
3,0,13,13
3.4,0,24,24
4.1,0,51,51
4.5,10,55,65
4.1,0,36,36
3.4,5,12,17
4.1,0,0,0
4.4,0,0,0
4,0,0,0
3.6,0,0,0
3.4,0,0,0
3.4,0,0,0
3.6,0,0,0
3.7,0,0,0
3.5,0,0,0
3.2,0,0,0
2.9,0,0,0
2.1,0,0,0
1.9,0,0,0
2,0,0,0
2.1,0,0,0
2.3,0,0,0
2.8,0,0,0
3.4,0,13,13
3.8,0,33,33
3.9,0,38,38
4.2,0,31,31
4.8,0,27,27
5.5,0,20,20
5.9,0,6,6
6.2,0,0,0
6.5,0,0,0
6.8,0,0,0
6.8,0,0,0
6.6,0,0,0
6.8,0,0,0
6.9,0,0,0
7.1,0,0,0
7.4,0,0,0
7.4,0,0,0
7.6,0,0,0
7.3,0,0,0
7.8,0,0,0
8.3,0,0,0
8.1,0,0,0
8.2,0,0,0
7.9,0,0,0
5.8,0,25,25
6.2,0,20,20
4.9,0,22,22
4.5,3,73,76
3.6,0,46,46
4.6,0,16,16
4.7,0,2,2
4.4,0,0,0
3.5,0,0,0
3.7,0,0,0
3.4,0,0,0
1.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.7,0,0,0
3.4,0,0,0
3.4,0,0,0
3.1,0,0,0
2.7,0,0,0
2.3,0,0,0
2.6,0,0,0
2.4,0,0,0
2.7,0,0,0
3.2,0,0,0
3.1,0,9,9
2.7,0,30,30
2.3,0,42,42
1.3,0,26,26
1.3,0,20,20
1.7,0,12,12
1.8,0,3,3
2.5,0,0,0
2.8,0,0,0
3,0,0,0
2.9,0,0,0
3.1,0,0,0
2.8,0,0,0
2.6,0,0,0
2.2,0,0,0
2,0,0,0
1.9,0,0,0
1.8,0,0,0
1.6,0,0,0
1.7,0,0,0
1.4,0,0,0
1.1,0,0,0
1.4,0,0,0
1.6,0,0,0
2.2,7,35,42
3,42,73,115
3.7,47,95,142
3.5,0,46,46
3.5,0,43,43
3.2,14,57,71
3.1,4,21,25
3,0,0,0
2.9,0,0,0
2.6,0,0,0
2,0,0,0
2.2,0,0,0
2.1,0,0,0
1.4,0,0,0
0.3,0,0,0
-0.3,0,0,0
0.1,0,0,0
-0.2,0,0,0
-0.5,0,0,0
-1,0,0,0
-1.1,0,0,0
-1.2,0,0,0
-2,0,0,0
-1.2,0,0,0
-0.9,1,28,29
-0.7,14,66,80
-0.8,50,89,139
0.6,64,94,158
0.5,77,78,155
0,48,56,104
-0.1,7,20,27
0.3,0,0,0
0.8,0,0,0
1,0,0,0
0.7,0,0,0
0.9,0,0,0
1.2,0,0,0
1.6,0,0,0
1.3,0,0,0
1.3,0,0,0
1.1,0,0,0
1.1,0,0,0
1,0,0,0
0.7,0,0,0
0.7,0,0,0
0.1,0,0,0
-0.3,0,0,0
-0.2,0,0,0
-0.4,0,4,4
0,0,36,36
0.2,0,39,39
-0.3,0,36,36
-0.3,0,20,20
-0.2,0,9,9
-0.8,0,2,2
-1.1,0,0,0
-1.3,0,0,0
-1.8,0,0,0
-1.9,0,0,0
-1.7,0,0,0
-1.3,0,0,0
-1.3,0,0,0
-1.3,0,0,0
-1.5,0,0,0
-1,0,0,0
-0.4,0,0,0
0,0,0,0
0.6,0,0,0
0.8,0,0,0
1.1,0,0,0
1.3,0,0,0
2,0,0,0
2.7,3,29,32
3.4,12,60,72
4.1,15,78,93
3.5,1,70,71
3.8,0,38,38
2.9,18,47,65
2.6,12,17,29
2.7,0,0,0
2.6,0,0,0
2.4,0,0,0
2.5,0,0,0
2.9,0,0,0
3,0,0,0
3.1,0,0,0
2.7,0,0,0
2.7,0,0,0
2.9,0,0,0
2.7,0,0,0
2.6,0,0,0
2.5,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.3,0,0,0
2.8,0,7,7
3.1,0,18,18
3.3,0,37,37
3.4,0,35,35
3.4,0,39,39
3.1,0,24,24
3,0,4,4
3,0,0,0
2.9,0,0,0
2.9,0,0,0
2.8,0,0,0
2.9,0,0,0
2.7,0,0,0
2.5,0,0,0
2.3,0,0,0
